dataset,model,percent,dim,score
kuhar,fft-convae,25,84,0.7931924882629109
kuhar,fft-convae,25,88,0.7859154929577465
kuhar,fft-convae,25,90,0.6455399061032864
kuhar,fft-convae,25,87,0.7370892018779343
kuhar,fft-convae,25,81,0.6502347417840375
kuhar,fft-convae,25,84,0.768075117370892
kuhar,fft-convae,25,2,0.5990610328638497
kuhar,fft-convae,25,86,0.765962441314554
kuhar,fft-convae,25,82,0.636150234741784
kuhar,fft-convae,25,90,0.6619718309859155
kuhar,fft-convae,25,77,0.6150234741784038
kuhar,fft-convae,25,80,0.5985915492957746
kuhar,fft-convae,25,84,0.6901408450704225
kuhar,fft-convae,25,77,0.5727699530516432
kuhar,fft-convae,25,74,0.7112676056338029
kuhar,fft-convae,25,79,0.7784037558685446
kuhar,fft-convae,25,83,0.6549295774647887
kuhar,fft-convae,25,86,0.704225352112676
kuhar,fft-convae,25,73,0.8061032863849766
kuhar,fft-convae,25,90,0.7537558685446009
kuhar,fft-convae,25,81,0.6690140845070423
kuhar,fft-convae,25,75,0.7382629107981221
kuhar,fft-convae,25,12,0.6518779342723005
kuhar,fft-convae,25,79,0.7089201877934272
kuhar,fft-convae,25,87,0.6629107981220657
kuhar,fft-convae,25,76,0.6126760563380281
kuhar,fft-convae,25,83,0.7169014084507043
kuhar,fft-convae,25,72,0.5673708920187793
kuhar,fft-convae,25,77,0.1666666666666666
kuhar,fft-convae,25,81,0.8253521126760563
kuhar,fft-convae,25,68,0.7781690140845071
kuhar,fft-convae,25,85,0.6431924882629108
kuhar,fft-convae,25,79,0.6800469483568075
kuhar,fft-convae,25,89,0.7140845070422535
kuhar,fft-convae,25,78,0.5664319248826291
kuhar,fft-convae,25,74,0.676056338028169
kuhar,fft-convae,25,70,0.5786384976525822
kuhar,fft-convae,25,87,0.6784037558685446
kuhar,fft-convae,25,81,0.5985915492957746
kuhar,fft-convae,25,73,0.6809859154929577
kuhar,fft-convae,25,83,0.6643192488262911
kuhar,fft-convae,25,71,0.6971830985915493
kuhar,fft-convae,25,75,0.715962441314554
kuhar,fft-convae,25,85,0.1666666666666666
kuhar,fft-convae,25,21,0.702112676056338
kuhar,fft-convae,25,77,0.7737089201877935
kuhar,fft-convae,25,68,0.7504694835680751
kuhar,fft-convae,25,82,0.7467136150234742
kuhar,fft-convae,25,88,0.6075117370892019
kuhar,fft-convae,25,80,0.5788732394366197
kuhar,fft-convae,25,78,0.636150234741784
kuhar,fft-convae,25,76,0.1666666666666666
kuhar,fft-convae,25,71,0.596244131455399
kuhar,fft-convae,25,73,0.7312206572769953
kuhar,fft-convae,25,69,0.7345070422535211
kuhar,fft-convae,25,66,0.7032863849765258
kuhar,fft-convae,25,84,0.1666666666666666
kuhar,fft-convae,25,80,0.7370892018779343
kuhar,fft-convae,25,86,0.7467136150234742
kuhar,fft-convae,25,90,0.8314553990610328
kuhar,fft-convae,25,83,0.7845070422535211
kuhar,fft-convae,25,75,0.607981220657277
kuhar,fft-convae,25,72,0.6901408450704225
kuhar,fft-convae,25,66,0.607981220657277
kuhar,fft-convae,25,78,0.7612676056338029
kuhar,fft-convae,25,82,0.1666666666666666
kuhar,fft-convae,25,70,0.7772300469483568
kuhar,fft-convae,25,75,0.7077464788732394
kuhar,fft-convae,25,89,0.6946009389671362
kuhar,fft-convae,25,79,0.6422535211267605
kuhar,fft-convae,25,87,0.6762910798122066
kuhar,fft-convae,25,81,0.7349765258215963
kuhar,fft-convae,25,73,0.7671361502347418
kuhar,fft-convae,25,64,0.7488262910798122
kuhar,fft-convae,25,84,0.704225352112676
kuhar,fft-convae,25,67,0.5727699530516432
kuhar,fft-convae,25,77,0.744131455399061
kuhar,fft-convae,25,69,0.7258215962441315
kuhar,fft-convae,25,25,0.7549295774647887
kuhar,fft-convae,25,74,0.1666666666666666
kuhar,fft-convae,25,76,0.7450704225352113
kuhar,fft-convae,25,62,0.5610328638497653
kuhar,fft-convae,25,80,0.726056338028169
kuhar,fft-convae,25,71,0.1737089201877934
kuhar,fft-convae,25,86,0.7368544600938967
kuhar,fft-convae,25,82,0.8173708920187794
kuhar,fft-convae,25,18,0.5657276995305164
kuhar,fft-convae,25,78,0.7119718309859155
kuhar,fft-convae,25,88,0.752112676056338
kuhar,fft-convae,25,85,0.7100938967136151
kuhar,fft-convae,25,90,0.805868544600939
kuhar,fft-convae,25,74,0.7082159624413145
kuhar,fft-convae,25,68,0.7131455399061032
kuhar,fft-convae,25,76,0.6056338028169014
kuhar,fft-convae,25,72,0.6666666666666666
kuhar,fft-convae,25,80,0.6680751173708921
kuhar,fft-convae,25,65,0.2206572769953051
kuhar,fft-convae,25,83,0.8119718309859156
kuhar,fft-convae,25,78,0.757981220657277
kuhar,fft-convae,25,70,0.562206572769953
kuhar,fft-convae,25,27,0.636150234741784
kuhar,fft-convae,25,15,0.1666666666666666
kuhar,fft-convae,25,84,0.7406103286384977
kuhar,fft-convae,25,87,0.6502347417840375
kuhar,fft-convae,25,82,0.6873239436619718
kuhar,fft-convae,25,76,0.6516431924882629
kuhar,fft-convae,25,72,0.8089201877934272
kuhar,fft-convae,25,81,0.8255868544600939
kuhar,fft-convae,25,62,0.6279342723004695
kuhar,fft-convae,25,79,0.788262910798122
kuhar,fft-convae,25,77,0.6056338028169014
kuhar,fft-convae,25,67,0.7300469483568076
kuhar,fft-convae,25,75,0.5845070422535211
kuhar,fft-convae,25,85,0.7849765258215963
kuhar,fft-convae,25,73,0.6197183098591549
kuhar,fft-convae,25,64,0.7518779342723004
kuhar,fft-convae,25,69,0.6338028169014085
kuhar,fft-convae,25,88,0.6995305164319249
kuhar,fft-convae,25,5,0.5807511737089202
kuhar,fft-convae,25,80,0.7915492957746479
kuhar,fft-convae,25,31,0.5868544600938967
kuhar,fft-convae,25,90,0.7784037558685446
kuhar,fft-convae,25,10,0.7323943661971831
kuhar,fft-convae,25,71,0.6525821596244131
kuhar,fft-convae,25,74,0.7762910798122065
kuhar,fft-convae,25,86,0.5556338028169014
kuhar,fft-convae,25,83,0.6929577464788731
kuhar,fft-convae,25,22,0.6807511737089202
kuhar,fft-convae,25,78,0.6863849765258216
kuhar,fft-convae,25,61,0.6009389671361502
kuhar,fft-convae,25,66,0.7575117370892019
kuhar,fft-convae,25,81,0.8370892018779343
kuhar,fft-convae,25,68,0.6314553990610329
kuhar,fft-convae,25,74,0.557981220657277
kuhar,fft-convae,25,79,0.7154929577464789
kuhar,fft-convae,25,72,0.5657276995305164
kuhar,fft-convae,25,89,0.6995305164319249
kuhar,fft-convae,25,86,0.6598591549295775
kuhar,fft-convae,25,81,0.1666666666666666
kuhar,fft-convae,25,83,0.805868544600939
kuhar,fft-convae,25,29,0.7408450704225353
kuhar,fft-convae,25,89,0.6737089201877934
kuhar,fft-convae,25,87,0.1666666666666666
kuhar,fft-convae,25,82,0.7934272300469484
kuhar,fft-convae,25,85,0.4084507042253521
kuhar,fft-convae,25,90,0.631924882629108
kuhar,fft-convae,25,84,0.7713615023474178
kuhar,fft-convae,25,81,0.6549295774647887
kuhar,fft-convae,25,88,0.7293427230046948
kuhar,fft-convae,25,84,0.6901408450704225
kuhar,fft-convae,25,79,0.4647887323943662
kuhar,fft-convae,25,76,0.7262910798122066
kuhar,fft-convae,25,70,0.7309859154929577
kuhar,fft-convae,25,24,0.7471830985915492
kuhar,fft-convae,25,81,0.8018779342723006
kuhar,fft-convae,25,77,0.7647887323943663
kuhar,fft-convae,25,34,0.7791079812206572
kuhar,fft-convae,25,86,0.6300469483568074
kuhar,fft-convae,25,73,0.6948356807511737
kuhar,fft-convae,25,65,0.7887323943661971
kuhar,fft-convae,25,32,0.1666666666666666
kuhar,fft-convae,25,79,0.7936619718309859
kuhar,fft-convae,25,84,0.7166666666666668
kuhar,fft-convae,25,75,0.7070422535211268
kuhar,fft-convae,25,80,0.7072769953051644
kuhar,fft-convae,25,82,0.6737089201877934
kuhar,fft-convtae,25,50,0.7293427230046949
kuhar,fft-convtae,25,32,0.7025821596244131
kuhar,fft-convtae,25,46,0.661737089201878
kuhar,fft-convtae,25,47,0.6875586854460094
kuhar,fft-convtae,25,2,0.5446009389671361
kuhar,fft-convtae,25,64,0.7119718309859155
kuhar,fft-convtae,25,5,0.5866197183098592
kuhar,fft-convtae,25,19,0.7610328638497652
kuhar,fft-convtae,25,54,0.785680751173709
kuhar,fft-convtae,25,6,0.6678403755868544
kuhar,fft-convtae,25,41,0.6854460093896714
kuhar,fft-convtae,25,57,0.7161971830985916
kuhar,fft-convtae,25,56,0.7251173708920188
kuhar,fft-convtae,25,14,0.6267605633802817
kuhar,fft-convtae,25,69,0.7495305164319249
kuhar,fft-convtae,25,69,0.5633802816901409
kuhar,fft-convtae,25,20,0.77981220657277
kuhar,fft-convtae,25,27,0.6892018779342722
kuhar,fft-convtae,25,39,0.7481220657276996
kuhar,fft-convtae,25,3,0.607981220657277
kuhar,fft-convtae,25,89,0.7568075117370893
kuhar,fft-convtae,25,87,0.5258215962441315
kuhar,fft-convtae,25,81,0.7284037558685446
kuhar,fft-convtae,25,30,0.7
kuhar,fft-convtae,25,22,0.6267605633802817
kuhar,fft-convtae,25,38,0.6384976525821596
kuhar,fft-convtae,25,13,0.5842723004694835
kuhar,fft-convtae,25,79,0.7016431924882629
kuhar,fft-convtae,25,53,0.631455399061033
kuhar,fft-convtae,25,63,0.582394366197183
kuhar,fft-convtae,25,37,0.6523474178403755
kuhar,fft-convtae,25,25,0.6307511737089202
kuhar,fft-convtae,25,33,0.7471830985915492
kuhar,fft-convtae,25,47,0.6622065727699531
kuhar,fft-convtae,25,44,0.5666666666666667
kuhar,fft-convtae,25,12,0.5704225352112675
kuhar,fft-convtae,25,51,0.7795774647887324
kuhar,fft-convtae,25,63,0.6338028169014084
kuhar,fft-convtae,25,17,0.7335680751173709
kuhar,fft-convtae,25,75,0.6244131455399061
kuhar,fft-convtae,25,9,0.7070422535211268
kuhar,fft-convtae,25,33,0.7767605633802817
kuhar,fft-convtae,25,59,0.596244131455399
kuhar,fft-convtae,25,42,0.803755868544601
kuhar,fft-convtae,25,48,0.6056338028169014
kuhar,fft-convtae,25,54,0.7427230046948358
kuhar,fft-convtae,25,19,0.6607981220657276
kuhar,fft-convtae,25,68,0.681924882629108
kuhar,fft-convtae,25,58,0.6572769953051644
kuhar,fft-convtae,25,27,0.703755868544601
kuhar,fft-convtae,25,74,0.7312206572769954
kuhar,fft-convtae,25,45,0.7408450704225352
kuhar,fft-convtae,25,42,0.7607981220657278
kuhar,fft-convtae,25,36,0.7366197183098593
kuhar,fft-convtae,25,60,0.7007042253521126
kuhar,fft-convtae,25,66,0.6835680751173709
kuhar,fft-convtae,25,84,0.6645539906103286
kuhar,fft-convtae,25,73,0.7659624413145538
kuhar,fft-convtae,25,51,0.7279342723004695
kuhar,fft-convtae,25,41,0.7133802816901408
kuhar,fft-convtae,25,29,0.778169014084507
kuhar,fft-convtae,25,56,0.5826291079812206
kuhar,fft-convtae,25,71,0.7835680751173708
kuhar,fft-convtae,25,77,0.6868544600938968
kuhar,fft-convtae,25,24,0.7624413145539907
kuhar,fft-convtae,25,8,0.6267605633802817
kuhar,fft-convtae,25,35,0.5971830985915492
kuhar,fft-convtae,25,30,0.5892018779342723
kuhar,fft-convtae,25,49,0.7669014084507042
kuhar,fft-convtae,25,17,0.6903755868544601
kuhar,fft-convtae,25,81,0.7406103286384977
kuhar,fft-convtae,25,66,0.6352112676056338
kuhar,fft-convtae,25,71,0.5680751173708919
kuhar,fft-convtae,25,62,0.7061032863849765
kuhar,fft-convtae,25,53,0.460093896713615
kuhar,fft-convtae,25,87,0.831924882629108
kuhar,fft-convtae,25,61,0.6103286384976526
kuhar,fft-convtae,25,39,0.6922535211267606
kuhar,fft-convtae,25,56,0.7727699530516432
kuhar,fft-convtae,25,43,0.6380281690140845
kuhar,fft-convtae,25,46,0.7049295774647887
kuhar,fft-convtae,25,90,0.5586854460093896
kuhar,fft-convtae,25,22,0.7727699530516432
kuhar,fft-convtae,25,86,0.6126760563380281
kuhar,fft-convtae,25,34,0.6767605633802816
kuhar,fft-convtae,25,2,0.5967136150234742
kuhar,fft-convtae,25,39,0.7389671361502348
kuhar,fft-convtae,25,66,0.6199530516431925
kuhar,fft-convtae,25,31,0.5589201877934272
kuhar,fft-convtae,25,54,0.7004694835680751
kuhar,fft-convtae,25,83,0.7007042253521126
kuhar,fft-convtae,25,88,0.6011737089201878
kuhar,fft-convtae,25,77,0.694131455399061
kuhar,fft-convtae,25,27,0.7624413145539906
kuhar,fft-convtae,25,11,0.6091549295774648
kuhar,fft-convtae,25,41,0.7373239436619718
kuhar,fft-convtae,25,47,0.77981220657277
kuhar,fft-convtae,25,50,0.6384976525821596
kuhar,fft-convtae,25,64,0.6384976525821596
kuhar,fft-convtae,25,44,0.692018779342723
kuhar,fft-convtae,25,15,0.7197183098591549
kuhar,fft-convtae,25,37,0.7424882629107982
kuhar,fft-convtae,25,22,0.7281690140845071
kuhar,fft-convtae,25,59,0.639906103286385
kuhar,fft-convtae,25,70,0.754225352112676
kuhar,fft-convtae,25,77,0.594131455399061
kuhar,fft-convtae,25,52,0.7781690140845071
kuhar,fft-convtae,25,85,0.5845070422535211
kuhar,fft-convtae,25,5,0.6589201877934272
kuhar,fft-convtae,25,81,0.7206572769953051
kuhar,fft-convtae,25,28,0.6525821596244131
kuhar,fft-convtae,25,25,0.6518779342723005
kuhar,fft-convtae,25,32,0.5375586854460094
kuhar,fft-convtae,25,58,0.6570422535211268
kuhar,fft-convtae,25,35,0.6460093896713615
kuhar,fft-convtae,25,40,0.7854460093896714
kuhar,fft-convtae,25,68,0.7657276995305164
kuhar,fft-convtae,25,48,0.6098591549295774
kuhar,fft-convtae,25,73,0.6408450704225352
kuhar,fft-convtae,25,64,0.636150234741784
kuhar,fft-convtae,25,54,0.6244131455399061
kuhar,fft-convtae,25,56,0.52981220657277
kuhar,fft-convtae,25,43,0.5992957746478874
kuhar,fft-convtae,25,50,0.6394366197183098
kuhar,fft-convtae,25,75,0.7115023474178404
kuhar,fft-convtae,25,18,0.6863849765258215
kuhar,fft-convtae,25,45,0.6129107981220657
kuhar,fft-convtae,25,79,0.6699530516431925
kuhar,fft-convtae,25,20,0.623943661971831
kuhar,fft-convtae,25,88,0.6938967136150235
kuhar,fft-convtae,25,61,0.7584507042253522
kuhar,fft-convtae,25,90,0.6605633802816901
kuhar,fft-convtae,25,15,0.6267605633802817
kuhar,fft-convtae,25,37,0.528169014084507
kuhar,fft-convtae,25,67,0.5985915492957746
kuhar,fft-convtae,25,33,0.658450704225352
kuhar,fft-convtae,25,30,0.6666666666666667
kuhar,fft-convtae,25,24,0.7518779342723005
kuhar,fft-convtae,25,72,0.6093896713615023
kuhar,fft-convtae,25,8,0.5845070422535211
kuhar,fft-convtae,25,64,0.7335680751173709
kuhar,fft-convtae,25,42,0.6312206572769953
kuhar,fft-convtae,25,82,0.6495305164319249
kuhar,fft-convtae,25,46,0.7368544600938967
kuhar,fft-convtae,25,55,0.6424882629107981
kuhar,fft-convtae,25,39,0.6584507042253521
kuhar,fft-convtae,25,40,0.6619718309859156
kuhar,fft-convtae,25,52,0.7664319248826291
kuhar,fft-convtae,25,36,0.5915492957746479
kuhar,fft-convtae,25,48,0.4744131455399061
kuhar,fft-convtae,25,28,0.6429577464788732
kuhar,fft-convtae,25,41,0.6650234741784038
kuhar,fft-convtae,25,25,0.6173708920187794
kuhar,fft-convtae,25,34,0.5453051643192488
kuhar,fft-convtae,25,58,0.7053990610328638
kuhar,fft-convtae,25,31,0.6737089201877934
kuhar,fft-convtae,25,44,0.7650234741784037
kuhar,fft-convtae,25,51,0.4755868544600939
kuhar,fft-convtae,25,49,0.7429577464788732
kuhar,fft-convtae,25,21,0.7408450704225352
kuhar,fft-convtae,25,37,0.5546948356807511
kuhar,fft-convtae,25,46,0.7434272300469482
kuhar,fft-convtae,25,60,0.7443661971830986
kuhar,fft-convtae,25,26,0.5751173708920188
kuhar,fft-convtae,25,38,0.6549295774647887
kuhar,fft-convtae,25,53,0.6173708920187794
kuhar,fft-convtae,25,11,0.688262910798122
kuhar,fft-convtae,25,23,0.7279342723004694
kuhar,fft-convtae,25,29,0.693661971830986
kuhar,fft-convtae,25,79,0.7227699530516432
kuhar,fft-convtae,25,43,0.6384976525821596
kuhar,fft-convtae,25,69,0.6413145539906104
kuhar,fft-convtae,25,32,0.5469483568075117
kuhar,fft-convtae,25,35,0.6654929577464788
kuhar,fft-convtae,25,57,0.7089201877934272
kuhar,fft-convtae,25,4,0.6009389671361502
kuhar,fft-convtae,25,40,0.6384976525821596
kuhar,fft-convtae,25,63,0.6870892018779343
kuhar,fft-convtae,25,86,0.7934272300469484
kuhar,fft-convtae,25,16,0.601643192488263
kuhar,fft-convtae,25,49,0.6103286384976526
kuhar,fft-convtae,25,13,0.6924882629107981
kuhar,fft-convtae,25,55,0.7464788732394366
kuhar,fft-convtae,25,19,0.6730046948356808
kuhar,fft-convtae,25,66,0.826056338028169
kuhar,fft-convtae,25,85,0.756338028169014
kuhar,fft-convtae,25,89,0.8253521126760562
kuhar,fft-convtae,25,79,0.6535211267605634
kuhar,fft-convtae,25,87,0.719718309859155
kuhar,fft-convtae,25,75,0.5046948356807511
kuhar,fft-convtae,25,84,0.6046948356807512
kuhar,fft-convtae,25,81,0.8131455399061032
kuhar,fft-convtae,25,88,0.7793427230046949
kuhar,fft-convtae,25,90,0.5044600938967136
kuhar,fft-convtae,25,77,0.8044600938967136
kuhar,fft-convtae,25,71,0.5119718309859155
kuhar,fft-convtae,25,83,0.7612676056338028
kuhar,fft-convtae,25,80,0.5049295774647887
kuhar,fft-convtae,25,75,0.7784037558685446
kuhar,fft-convtae,25,82,0.784037558685446
kuhar,fft-convtae,25,73,0.642018779342723
kuhar,fft-convtae,25,90,0.7697183098591549
kuhar,fft-convtae,25,77,0.8002347417840376
kuhar,fft-convtae,25,69,0.5028169014084506
kuhar,fft-convtae,25,81,0.5906103286384976
kuhar,fft-convtae,25,66,0.6453051643192488
kuhar,fft-convtae,25,88,0.5446009389671362
kuhar,fft-convtae,25,85,0.7809859154929577
kuhar,fft-convtae,25,83,0.7403755868544601
kuhar,fft-convtae,25,78,0.5896713615023474
kuhar,fft-convtae,25,89,0.7690140845070423
kuhar,fft-convtae,25,71,0.5079812206572769
kuhar,fft-convtae,25,74,0.7901408450704226
kuhar,fft-convtae,25,86,0.6408450704225352
kuhar,fft-convtae,25,80,0.8007042253521126
kuhar,fft-convtae,25,67,0.7525821596244132
kuhar,fft-convtae,25,76,0.5615023474178403
kuhar,fft-convtae,25,73,0.5039906103286385
kuhar,fft-convtae,25,83,0.6150234741784038
kuhar,fft-convtae,25,90,0.7485915492957746
kuhar,fft-convtae,25,61,0.7664319248826291
kuhar,fft-convtae,25,87,0.6917840375586854
kuhar,fft-convtae,25,69,0.5983568075117371
kuhar,fft-convtae,25,81,0.5187793427230047
kuhar,fft-convtae,25,66,0.5492957746478874
kuhar,fft-convtae,25,78,0.7025821596244132
kuhar,fft-convtae,25,84,0.8016431924882628
kuhar,fft-convtae,25,72,0.5185446009389671
kuhar,fft-convtae,25,64,0.7460093896713614
kuhar,fft-convtae,25,75,0.6596244131455399
kuhar,fft-convtae,25,86,0.4765258215962441
kuhar,fft-convtae,25,89,0.7981220657276994
kuhar,fft-convtae,25,80,0.6795774647887323
kuhar,fft-convtae,25,76,0.6328638497652582
kuhar,fft-convtae,25,62,0.7985915492957748
kuhar,fft-convtae,25,70,0.7929577464788733
kuhar,fft-convtae,25,82,0.796244131455399
kuhar,fft-convtae,25,68,0.6314553990610329
kuhar,fft-convtae,25,59,0.7291079812206572
kuhar,fft-convtae,25,79,0.782394366197183
kuhar,fft-convtae,25,85,0.7115023474178404
kuhar,fft-convtae,25,88,0.5220657276995305
kuhar,fft-convtae,25,73,0.8291079812206572
kuhar,fft-convtae,25,78,0.7443661971830985
kuhar,fft-convtae,25,84,0.7863849765258216
kuhar,fft-convtae,25,72,0.7622065727699531
kuhar,fft-convtae,25,65,0.7927230046948357
kuhar,fft-convtae,25,74,0.7046948356807512
kuhar,fft-convtae,25,62,0.761737089201878
kuhar,fft-convtae,25,70,0.5316901408450704
kuhar,fft-convtae,25,56,0.7169014084507042
kuhar,fft-convtae,25,60,0.7781690140845071
kuhar,fft-convtae,25,67,0.7272300469483568
kuhar,fft-convtae,25,76,0.7687793427230047
kuhar,fft-convtae,25,90,0.5539906103286385
kuhar,fft-convtae,25,58,0.6779342723004695
kuhar,fft-convtae,25,73,0.7061032863849765
kuhar,fft-convtae,25,81,0.7816901408450704
kuhar,fft-convtae,25,83,0.5018779342723005
kuhar,fft-convtae,25,87,0.8065727699530518
kuhar,fft-convtae,25,78,0.7868544600938968
kuhar,fft-convtae,25,80,0.8002347417840376
kuhar,fft-convtae,25,71,0.4873239436619719
kuhar,fft-convtae,25,74,0.7535211267605634
kuhar,fft-convtae,25,85,0.6316901408450704
kuhar,fft-convtae,25,68,0.610093896713615
kuhar,fft-convtae,25,90,0.7077464788732394
kuhar,fft-convtae,25,82,0.5544600938967136
kuhar,fft-convtae,25,76,0.676056338028169
kuhar,fft-convtae,25,87,0.6847417840375587
kuhar,fft-convtae,25,63,0.7849765258215962
kuhar,fft-convtae,25,65,0.6967136150234742
kuhar,fft-convtae,25,79,0.7678403755868544
kuhar,fft-convtae,25,77,0.804225352112676
kuhar,fft-convtae,25,89,0.7366197183098593
kuhar,fft-convtae,25,70,0.5469483568075117
kuhar,fft-convtae,25,84,0.5187793427230047
kuhar,fft-convtae,25,72,0.5704225352112676
kuhar,fft-convtae,25,81,0.7748826291079812
kuhar,fft-convtae,25,86,0.7678403755868544
kuhar,fft-convtae,25,74,0.810093896713615
kuhar,fft-convtae,25,88,0.510093896713615
kuhar,fft-convtae,25,83,0.6387323943661972
kuhar,fft-convtae,25,76,0.5
kuhar,fft-convtae,25,68,0.60962441314554
kuhar,fft-convtae,25,65,0.718075117370892
kuhar,fft-convtae,25,78,0.4835680751173709
kuhar,fft-convtae,25,80,0.4629107981220657
kuhar,fft-convtae,25,85,0.5338028169014084
kuhar,fft-convtae,25,90,0.5258215962441314
kuhar,fft-convtae,25,82,0.7669014084507043
kuhar,fft-convtae,25,70,0.8394366197183099
kuhar,fft-convtae,25,73,0.7863849765258216
kuhar,fft-convtae,25,87,0.7687793427230046
kuhar,fft-convtae,25,60,0.7748826291079813
kuhar,fft-convtae,25,67,0.7392018779342723
kuhar,fft-convtae,25,52,0.6131455399061033
kuhar,fft-convtae,25,63,0.6220657276995305
kuhar,fft-convtae,25,76,0.5727699530516432
kuhar,fft-convtae,25,54,0.7089201877934271
kuhar,fft-convtae,25,58,0.6199530516431924
kuhar,fft-convtae,25,56,0.7553990610328638
kuhar,fft-convtae,25,61,0.818075117370892
kuhar,fft-convtae,25,70,0.6751173708920188
kuhar,fft-convtae,25,66,0.5687793427230047
kuhar,fft-convtae,25,50,0.6284037558685446
kuhar,fft-convtae,25,64,0.6389671361502348
kuhar,fft-convtae,25,71,0.6291079812206573
kuhar,fft-convtae,25,59,0.7934272300469484
kuhar,fft-convtae,25,68,0.6565727699530517
kuhar,fft-convtae,25,62,0.5338028169014085
kuhar,fft-convtae,25,74,0.568075117370892
kuhar,fft-convtae,25,65,0.8068075117370892
kuhar,fft-convtae,25,57,0.7272300469483568
kuhar,fft-convtae,25,53,0.7164319248826291
kuhar,fft-convtae,25,72,0.7934272300469484
kuhar,fft-convtae,25,78,0.7147887323943661
kuhar,fft-convtae,25,69,0.5969483568075117
kuhar,fft-convtae,25,75,0.62981220657277
kuhar,fft-convtae,25,55,0.7363849765258216
kuhar,fft-convtae,25,62,0.7910798122065728
kuhar,fft-convtae,25,47,0.6375586854460094
kuhar,fft-convtae,25,70,0.6420187793427229
kuhar,fft-convtae,25,83,0.5795774647887324
kuhar,fft-convtae,25,79,0.634037558685446
kuhar,fft-convtae,25,67,0.6173708920187794
kuhar,fft-convtae,25,72,0.8098591549295774
kuhar,fft-convtae,25,89,0.6699530516431926
kuhar,fft-convtae,25,86,0.7814553990610329
kuhar,fft-convtae,25,77,0.6384976525821596
kuhar,fft-convtae,25,64,0.7828638497652582
kuhar,fft-convtae,25,60,0.5169014084507043
kuhar,fft-convtae,25,74,0.8112676056338028
kuhar,fft-convtae,25,51,0.5788732394366197
kuhar,fft-convtae,25,84,0.7807511737089201
kuhar,fft-convtae,25,69,0.7230046948356808
kuhar,fft-convtae,25,80,0.6737089201877934
kuhar,fft-convtae,25,82,0.4859154929577465
kuhar,fft-convtae,25,66,0.788262910798122
kuhar,fft-convtae,25,87,0.8051643192488263
kuhar,fft-convtae,25,58,0.8075117370892018
kuhar,fft-convtae,25,75,0.5361502347417841
kuhar,fft-convtae,25,72,0.4863849765258216
kuhar,fft-convtae,25,77,0.5704225352112676
kuhar,fft-convtae,25,89,0.7915492957746479
kuhar,fft-convtae,25,85,0.6854460093896714
kuhar,fft-convtae,25,45,0.4366197183098591
kuhar,fft-convtae,25,80,0.7873239436619718
kuhar,fft-convtae,25,63,0.7626760563380282
kuhar,fft-convtae,25,69,0.5802816901408452
kuhar,fft-convtae,25,48,0.7976525821596244
kuhar,fft-convtae,25,57,0.7380281690140845
kuhar,fft-convtae,25,61,0.5363849765258216
kuhar,fft-convtae,25,90,0.4718309859154929
kuhar,fft-convtae,25,82,0.5169014084507042
kuhar,fft-convtae,25,73,0.5807511737089202
kuhar,fft-convtae,25,66,0.624413145539906
kuhar,fft-convtae,25,79,0.8223004694835682
kuhar,fft-convtae,25,55,0.7938967136150236
kuhar,fft-convtae,25,76,0.7300469483568075
kuhar,fft-convtae,25,88,0.6239436619718309
kuhar,fft-convtae,25,71,0.7061032863849765
kuhar,fft-convtae,25,85,0.7711267605633803
kuhar,fft-convtae,25,60,0.4788732394366197
kuhar,fft-convtae,25,67,0.6133802816901408
kuhar,fft-convtae,25,78,0.6115023474178404
kuhar,fft-convtae,25,83,0.7664319248826292
kuhar,fft-convtae,25,53,0.7981220657276996
kuhar,fft-convtae,25,74,0.5744131455399061
kuhar,fft-convtae,25,65,0.7406103286384976
kuhar,fft-convtae,25,81,0.8183098591549296
kuhar,fft-convtae,25,70,0.5023474178403756
kuhar,fft-convtae,25,87,0.64037558685446
kuhar,fft-convtae,25,63,0.7960093896713615
kuhar,fft-convtae,25,75,0.7934272300469483
kuhar,fft-convtae,25,68,0.6150234741784038
kuhar,fft-convtae,25,84,0.7161971830985915
kuhar,fft-convtae,25,51,0.6366197183098591
kuhar,fft-convtae,25,78,0.8023474178403756
kuhar,fft-convtae,25,90,0.6791079812206573
kuhar,fft-convtae,25,72,0.5124413145539906
kuhar,fft-convtae,25,81,0.6380281690140845
kuhar,fft-convtae,25,59,0.5502347417840376
kuhar,fft-convtae,25,76,0.647887323943662
kuhar,fft-convtae,25,86,0.6910798122065728
kuhar,fft-convtae,25,62,0.6955399061032863
kuhar,fft-convtae,25,57,0.7769953051643192
kuhar,fft-convtae,25,70,0.6784037558685446
kuhar,fft-convtae,25,88,0.603755868544601
kuhar,fft-convtae,25,43,0.5286384976525822
kuhar,fft-convtae,25,64,0.7957746478873239
kuhar,fft-convtae,25,49,0.6556338028169013
kuhar,fft-convtae,25,54,0.6453051643192488
kuhar,fft-convtae,25,79,0.5666666666666667
kuhar,fft-convtae,25,73,0.7983568075117372
kuhar,fft-convtae,25,68,0.8056338028169014
kuhar,fft-convtae,25,90,0.6408450704225352
kuhar,fft-convtae,25,85,0.737793427230047
kuhar,fft-convtae,25,83,0.6035211267605634
kuhar,fft-convtae,25,77,0.5725352112676056
kuhar,fft-convtae,25,80,0.6631455399061033
kuhar,fft-convtae,25,82,0.5823943661971832
kuhar,fft-convtae,25,79,0.7633802816901408
